,record_type,state_code,f_system,station_id,travel_dir,travel_lane,year_record,month_record,day_record,day_of_week,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,restrictions
187,3,47,1R,39,7,2,20,12,16,4,48,44,51,84,104,134,208,198,304,385,455,468,471,458,574,535,551,388,301,245,188,115,117,89,0
188,3,47,1R,39,7,2,20,12,17,5,68,51,61,63,107,135,210,262,316,376,416,510,458,464,428,438,572,482,346,275,211,158,158,92,0
189,3,47,1R,39,7,2,20,12,18,6,70,57,61,91,105,151,209,281,375,452,535,658,755,759,833,839,832,629,621,500,373,251,207,120,0
190,3,47,1R,39,7,2,20,12,19,7,115,96,75,88,102,142,83,325,255,508,996,1210,735,593,899,678,610,465,302,224,189,172,212,143,0
191,3,47,1R,39,7,2,20,12,20,1,66,46,40,41,36,62,128,233,386,606,668,705,672,814,802,646,640,541,389,303,191,163,108,73,0
192,3,47,1R,39,7,2,20,12,21,2,47,38,26,33,50,112,158,218,247,335,391,492,750,556,583,552,556,441,347,280,191,118,105,72,0
193,3,47,1R,39,7,2,20,12,22,3,57,59,66,93,123,136,203,306,339,474,550,677,666,725,705,547,729,551,428,319,274,197,139,140,0
194,3,47,1R,39,7,2,20,12,23,4,71,71,82,96,109,167,247,296,414,534,695,815,815,913,745,959,784,666,516,419,340,235,173,118,0
195,3,47,1R,39,7,2,20,12,24,5,92,84,66,96,98,143,152,205,300,455,605,641,694,633,720,539,511,412,324,216,172,104,72,45,0
196,3,47,1R,39,7,2,20,12,25,6,29,19,25,8,16,25,32,75,154,230,268,325,349,333,388,309,263,238,164,144,107,53,41,27,0
197,3,47,1R,39,7,2,20,12,26,7,23,20,16,22,23,45,78,150,229,479,603,620,685,675,688,598,521,433,369,272,166,153,93,49,0
198,3,47,1R,39,7,2,20,12,27,1,51,42,31,30,34,74,97,220,295,457,596,697,733,609,759,847,610,453,334,236,184,128,102,49,0
199,3,47,1R,39,7,2,20,12,28,2,33,21,19,37,55,80,144,155,289,401,540,524,464,645,604,506,501,408,353,224,168,168,105,64,0
200,3,47,1R,39,7,2,20,12,29,3,51,42,43,70,92,100,176,247,361,466,350,740,554,622,560,621,556,387,344,239,200,134,118,74,0
201,3,47,1R,39,7,2,20,12,30,4,51,55,59,60,68,142,151,256,298,396,584,585,612,665,610,589,551,421,396,259,209,158,117,83,0
202,3,47,1R,39,7,2,20,12,31,5,67,49,54,71,84,99,121,210,259,381,437,437,657,547,609,514,461,374,287,293,126,89,54,29,0
203,3,47,1R,44,3,1,20,12,1,3,170,153,142,162,174,219,328,433,446,490,561,576,552,543,519,549,582,516,427,333,321,258,234,169,0
204,3,47,1R,44,3,1,20,12,2,4,93,85,93,113,115,159,329,436,479,564,571,600,571,575,556,593,569,526,469,372,317,247,227,203,0
205,3,47,1R,44,3,1,20,12,3,5,160,154,152,177,207,249,351,453,489,648,659,615,633,663,609,632,598,583,526,402,348,256,196,212,0
206,3,47,1R,44,3,1,20,12,4,6,185,174,158,194,181,204,335,460,469,605,596,619,636,613,615,653,627,619,558,439,392,302,241,223,0
207,3,47,1R,44,3,1,20,12,5,7,160,143,136,168,171,217,272,379,491,602,630,614,595,559,545,549,557,535,472,240,367,287,265,222,0
208,3,47,1R,44,3,1,20,12,6,1,163,121,109,106,112,160,219,344,418,503,560,596,588,574,562,545,535,473,380,329,274,243,226,189,0
209,3,47,1R,44,3,1,20,12,7,2,210,205,134,149,147,203,341,430,499,506,578,575,576,534,532,587,567,507,396,350,289,257,216,169,0
210,3,47,1R,44,3,1,20,12,8,3,139,148,167,164,172,238,355,436,457,518,533,575,555,549,543,572,565,539,443,379,326,257,231,197,0
211,3,47,1R,44,3,1,20,12,9,4,185,162,164,188,208,238,367,471,478,534,564,572,578,583,548,584,535,540,516,368,288,260,262,199,0
212,3,47,1R,44,3,1,20,12,10,5,123,176,169,204,215,219,367,433,520,547,599,632,605,639,616,597,593,573,501,411,345,286,293,197,0
213,3,47,1R,44,3,1,20,12,11,6,192,177,166,211,203,256,363,460,525,621,612,650,656,656,658,633,640,612,550,407,434,284,283,210,0
214,3,47,1R,44,3,1,20,12,12,7,178,136,136,181,182,231,290,433,469,545,572,544,524,514,543,501,488,375,302,401,413,281,203,187,0
215,3,47,1R,44,3,1,20,12,13,1,165,105,100,91,107,90,230,273,353,478,563,589,598,587,587,588,529,463,444,364,308,249,179,142,0
216,3,47,1R,44,3,1,20,12,14,2,112,94,114,121,168,219,334,417,485,517,534,549,569,561,582,564,588,490,423,385,303,235,219,198,0
217,3,47,1R,44,3,1,20,12,15,3,165,163,178,196,180,236,350,440,480,524,581,589,575,566,570,608,590,526,420,387,300,244,211,197,0
218,3,47,1R,44,3,1,20,12,16,4,142,149,123,154,194,231,319,382,423,449,537,542,547,571,561,561,566,452,473,347,320,264,214,183,0
219,3,47,1R,44,3,1,20,12,17,5,141,123,136,152,170,228,351,459,481,521,557,571,603,631,569,632,612,550,493,459,387,323,273,233,0
220,3,47,1R,44,3,1,20,12,18,6,163,137,61,18,156,251,374,470,496,584,667,663,695,701,704,672,644,596,607,568,399,328,255,240,0
221,3,47,1R,44,3,1,20,12,19,7,198,189,174,197,242,252,378,507,606,680,699,697,679,665,608,576,571,503,461,319,429,267,254,165,0
222,3,47,1R,44,3,1,20,12,20,1,174,144,109,121,110,177,256,380,475,603,635,665,677,664,610,610,564,529,429,382,360,310,196,136,0
223,3,47,1R,44,3,1,20,12,21,2,146,147,151,180,169,265,376,446,530,589,641,658,632,664,632,588,605,547,486,417,356,307,273,186,0
224,3,47,1R,44,3,1,20,12,22,3,206,170,180,190,206,277,360,479,561,608,639,673,664,665,640,652,596,566,505,428,365,337,294,253,0
225,3,47,1R,44,3,1,20,12,23,4,191,171,173,205,239,308,417,520,537,623,684,664,718,710,684,664,692,615,563,428,390,340,313,257,0
226,3,47,1R,44,3,1,20,12,24,5,181,186,168,177,195,204,331,380,456,526,590,640,638,615,606,521,465,434,358,294,235,194,163,125,0
227,3,47,1R,44,3,1,20,12,26,7,77,73,47,82,102,156,226,341,467,635,732,771,738,710,629,589,558,495,441,357,307,268,211,152,0
228,3,47,1R,44,3,1,20,12,27,1,121,109,72,104,132,205,289,360,534,620,738,804,740,729,706,658,567,520,432,380,343,268,198,177,0
229,3,47,1R,44,3,1,20,12,28,2,122,115,101,139,143,199,329,443,528,602,644,643,669,673,593,620,581,500,478,337,260,252,213,203,0
230,3,47,1R,44,3,1,20,12,29,3,129,149,139,162,168,191,312,466,530,559,668,644,620,641,616,621,572,531,486,356,320,262,240,186,0
231,3,47,1R,44,3,1,20,12,30,4,136,126,143,162,186,275,361,401,504,622,673,703,661,667,671,617,640,545,489,409,313,254,250,168,0
232,3,47,1R,44,3,1,20,12,31,5,169,164,140,161,163,188,276,357,441,502,539,626,635,646,634,620,546,525,435,342,265,215,171,134,0
233,3,47,1R,44,3,2,20,12,1,3,33,37,32,63,63,126,220,337,339,462,448,569,604,606,564,676,665,532,411,256,190,102,97,140,0
234,3,47,1R,44,3,2,20,12,2,4,112,118,117,141,126,199,246,379,417,473,519,565,521,530,511,656,698,617,502,250,210,208,144,117,0
235,3,47,1R,44,3,2,20,12,3,5,70,58,86,85,60,121,281,452,538,853,899,620,725,854,787,832,824,672,599,366,245,187,186,111,0
236,3,47,1R,44,3,2,20,12,4,6,48,44,51,86,67,145,262,376,472,670,734,817,859,888,953,1026,945,1016,850,419,292,172,135,110,0
237,3,47,1R,44,3,2,20,12,5,7,69,66,70,65,77,115,199,321,526,688,908,789,705,583,496,611,653,681,510,166,334,232,169,120,0
238,3,47,1R,44,3,2,20,12,6,1,62,45,41,37,37,50,128,214,335,409,522,677,695,651,588,590,593,435,313,209,158,103,104,73,0
239,3,47,1R,44,3,2,20,12,7,2,73,72,43,43,69,99,245,356,418,491,543,559,509,529,557,624,661,561,365,256,157,140,134,75,0
240,3,47,1R,44,3,2,20,12,8,3,55,61,34,86,95,118,255,356,363,395,534,499,496,489,558,618,646,590,394,249,162,117,102,68,0
241,3,47,1R,44,3,2,20,12,9,4,53,46,48,94,88,113,255,375,415,460,535,551,594,570,579,733,657,636,522,304,160,143,143,109,0
242,3,47,1R,44,3,2,20,12,10,5,69,69,58,81,90,119,279,445,494,526,541,673,696,726,745,690,754,762,533,352,240,186,148,97,0
243,3,47,1R,44,3,2,20,12,11,6,76,41,42,86,76,128,281,410,498,556,723,778,841,906,881,891,909,837,692,307,415,208,160,102,0
244,3,47,1R,44,3,2,20,12,12,7,64,53,46,69,61,107,170,332,383,520,764,708,681,652,604,536,542,469,206,399,372,233,225,127,0
245,3,47,1R,44,3,2,20,12,13,1,95,60,59,78,90,166,198,256,421,488,637,660,659,695,682,624,565,491,335,263,205,107,81,55,0
246,3,47,1R,44,3,2,20,12,14,2,30,34,46,28,67,106,252,369,364,429,502,547,570,576,617,730,630,543,395,226,187,142,92,95,0
247,3,47,1R,44,3,2,20,12,15,3,45,57,37,75,93,111,241,387,409,429,550,606,519,562,576,669,787,616,430,258,187,154,117,143,0
248,3,47,1R,44,3,2,20,12,16,4,70,50,56,79,96,128,279,376,381,418,528,565,584,602,608,758,663,510,546,264,197,164,168,133,0
249,3,47,1R,44,3,2,20,12,17,5,108,104,85,120,126,156,361,394,482,642,656,647,677,693,699,758,759,659,565,320,290,188,159,123,0
250,3,47,1R,44,3,2,20,12,18,6,85,88,141,278,132,141,297,433,495,679,772,921,1003,1040,1012,931,1032,855,987,685,321,189,140,165,0
251,3,47,1R,44,3,2,20,12,19,7,92,76,73,133,154,180,356,613,768,858,966,1009,941,792,708,612,751,587,431,254,473,216,151,217,0
252,3,47,1R,44,3,2,20,12,20,1,127,95,100,70,111,140,222,314,489,708,900,987,970,905,843,778,755,605,429,380,294,178,166,101,0
253,3,47,1R,44,3,2,20,12,21,2,47,48,45,50,55,133,267,380,476,614,676,852,684,851,744,728,797,568,448,366,283,204,141,72,0
254,3,47,1R,44,3,2,20,12,22,3,89,38,50,67,69,132,324,416,534,611,778,872,784,825,775,702,770,703,532,349,264,205,157,122,0
255,3,47,1R,44,3,2,20,12,23,4,68,76,57,85,118,202,339,481,658,770,1007,1052,1058,1047,914,1012,947,825,680,414,306,249,178,97,0
256,3,47,1R,44,3,2,20,12,24,5,78,74,77,86,81,107,189,272,386,541,690,729,684,616,539,495,407,319,242,189,143,75,48,28,0
257,3,47,1R,44,3,2,20,12,26,7,19,13,11,14,21,67,132,215,422,735,981,925,956,851,742,628,531,460,361,310,216,157,138,76,0
258,3,47,1R,44,3,2,20,12,27,1,34,21,23,31,37,68,157,241,402,740,1088,1099,1033,1055,853,803,616,482,379,315,229,119,78,75,0
259,3,47,1R,44,3,2,20,12,28,2,41,26,20,33,45,96,186,292,447,620,797,892,793,785,716,751,691,538,401,320,265,150,89,80,0
260,3,47,1R,44,3,2,20,12,29,3,40,33,27,53,57,153,191,320,445,570,707,761,756,744,668,762,733,549,453,280,225,159,119,72,0
261,3,47,1R,44,3,2,20,12,30,4,38,39,31,64,73,113,241,391,510,753,815,919,809,883,815,849,822,675,510,308,266,187,130,101,0
262,3,47,1R,44,3,2,20,12,31,5,62,44,39,52,58,65,156,288,321,488,635,809,746,840,693,718,573,461,399,212,145,107,76,45,0
263,3,47,1R,44,7,1,20,12,1,3,12,8,3,13,4,11,28,34,47,55,59,85,67,63,66,57,36,26,35,24,27,24,17,16,0
264,3,47,1R,44,7,1,20,12,2,4,7,10,13,5,13,13,17,37,45,65,66,53,61,69,59,62,35,31,30,26,14,8,20,11,0
265,3,47,1R,44,7,1,20,12,3,5,8,5,5,10,9,3,18,26,46,48,67,63,77,56,78,42,42,26,22,25,27,16,11,11,0
266,3,47,1R,44,7,1,20,12,4,6,13,14,9,4,12,6,16,39,47,61,62,57,61,51,79,64,39,32,27,18,20,18,24,11,0
267,3,47,1R,44,7,1,20,12,5,7,5,5,4,8,15,8,20,31,35,45,76,81,77,39,75,50,51,35,33,30,12,12,16,8,0
268,3,47,1R,44,7,1,20,12,6,1,6,12,6,4,7,11,13,25,38,58,82,85,72,71,69,63,61,40,49,22,20,16,8,9,0
269,3,47,1R,44,7,1,20,12,7,2,1,13,1,5,11,14,34,44,54,50,51,56,47,57,49,51,29,30,25,17,9,16,12,12,0
270,3,47,1R,44,7,1,20,12,8,3,10,11,5,8,11,15,15,37,47,71,59,64,49,61,43,53,35,33,15,21,15,18,10,9,0
271,3,47,1R,44,7,1,20,12,9,4,8,10,11,6,10,12,30,35,51,68,63,62,61,55,55,48,44,31,44,19,18,15,14,13,0
272,3,47,1R,44,7,1,20,12,10,5,8,13,1,6,5,14,17,44,50,66,75,68,55,58,67,47,40,29,23,18,19,10,16,9,0
273,3,47,1R,44,7,1,20,12,11,6,10,7,4,13,10,16,23,36,45,78,77,90,74,71,72,66,58,31,36,22,11,12,22,12,0
274,3,47,1R,44,7,1,20,12,12,7,8,11,12,11,15,11,23,28,29,43,55,68,66,64,56,58,51,27,21,18,18,11,15,16,0
275,3,47,1R,44,7,1,20,12,13,1,10,5,8,6,7,7,13,11,26,50,65,73,79,86,72,69,59,43,33,23,18,20,11,8,0
276,3,47,1R,44,7,1,20,12,14,2,5,9,6,6,9,13,23,40,48,55,60,54,64,59,42,39,49,29,21,19,13,15,9,12,0
277,3,47,1R,44,7,1,20,12,15,3,7,5,12,9,12,24,28,31,45,59,66,48,46,62,59,63,42,36,21,25,21,18,17,8,0
278,3,47,1R,44,7,1,20,12,16,4,13,15,9,11,8,18,15,30,32,37,40,70,76,78,51,53,43,30,24,17,17,12,19,9,0
279,3,47,1R,44,7,1,20,12,17,5,10,3,8,11,5,12,17,23,48,69,61,61,52,67,56,66,46,25,27,21,22,23,18,7,0
280,3,47,1R,44,7,1,20,12,18,6,11,12,5,10,19,19,27,35,53,50,68,64,83,85,79,65,50,45,33,25,31,18,20,20,0
281,3,47,1R,44,7,1,20,12,19,7,10,11,9,13,14,22,20,37,55,80,79,75,104,100,70,74,67,59,27,24,29,14,13,14,0
282,3,47,1R,44,7,1,20,12,20,1,12,12,8,7,10,13,20,38,44,66,72,120,84,86,86,57,55,41,25,18,20,13,14,8,0
283,3,47,1R,44,7,1,20,12,21,2,9,9,8,11,9,17,26,42,46,66,74,81,66,64,67,69,67,37,27,14,15,17,15,10,0
284,3,47,1R,44,7,1,20,12,22,3,9,9,6,7,10,18,13,41,50,69,70,83,81,71,67,81,43,24,33,37,18,23,20,18,0
285,3,47,1R,44,7,1,20,12,23,4,4,15,3,22,14,18,29,46,61,71,88,105,107,108,82,71,47,43,37,22,25,24,19,16,0
286,3,47,1R,44,7,1,20,12,24,5,13,17,10,8,10,15,16,36,44,56,57,63,74,61,48,36,33,20,17,11,7,10,9,9,0
287,3,47,1R,44,7,1,20,12,26,7,4,2,10,5,10,14,22,19,33,46,72,107,107,97,103,78,56,36,35,19,21,14,13,15,0
288,3,47,1R,44,7,1,20,12,27,1,9,9,8,7,10,12,13,33,47,65,107,107,111,102,126,97,66,41,34,26,19,14,14,6,0
289,3,47,1R,44,7,1,20,12,28,2,4,5,10,7,7,17,26,39,56,71,56,76,72,86,88,73,56,20,20,27,17,20,12,12,0
290,3,47,1R,44,7,1,20,12,29,3,9,9,7,8,8,17,21,24,45,63,87,79,82,97,74,68,60,36,34,18,21,16,13,12,0
291,3,47,1R,44,7,1,20,12,30,4,15,14,3,2,7,23,22,38,58,80,71,97,72,100,82,54,54,25,31,37,21,21,17,3,0
292,3,47,1R,44,7,1,20,12,31,5,10,8,9,10,4,13,26,24,41,51,56,80,80,74,58,57,46,29,15,17,14,13,6,7,0
293,3,47,1R,44,7,2,20,12,1,3,161,137,134,182,273,341,415,460,511,516,497,479,559,565,531,546,501,459,433,346,300,247,219,180,0
294,3,47,1R,44,7,2,20,12,2,4,191,165,122,185,292,396,435,509,530,533,529,543,598,542,534,522,481,437,402,363,313,224,204,196,0
295,3,47,1R,44,7,2,20,12,3,5,169,152,141,169,299,407,409,436,517,509,549,568,532,537,574,666,539,489,464,393,313,257,254,196,0
296,3,47,1R,44,7,2,20,12,4,6,147,133,154,180,271,354,418,431,494,525,489,536,514,600,559,561,485,517,419,358,327,300,351,259,0
297,3,47,1R,44,7,2,20,12,5,7,172,118,115,166,202,260,302,357,446,546,562,577,547,512,586,570,531,457,491,395,377,304,464,244,0
298,3,47,1R,44,7,2,20,12,6,1,129,92,97,138,146,158,201,284,366,511,581,611,656,652,611,550,591,585,539,415,309,250,178,115,0
299,3,47,1R,44,7,2,20,12,7,2,122,106,97,165,269,416,439,474,458,488,533,545,514,507,543,475,499,449,358,336,305,242,186,197,0
300,3,47,1R,44,7,2,20,12,8,3,154,116,115,191,279,384,442,478,526,511,490,532,562,523,515,520,503,446,422,369,303,287,223,203,0
301,3,47,1R,44,7,2,20,12,9,4,165,172,144,208,326,421,437,482,513,522,500,526,531,527,550,538,535,442,426,356,300,242,212,184,0
302,3,47,1R,44,7,2,20,12,10,5,178,149,150,193,294,410,467,457,496,524,537,563,575,563,601,557,526,474,440,367,314,267,234,216,0
303,3,47,1R,44,7,2,20,12,11,6,161,135,149,184,301,385,449,451,506,559,532,571,590,580,586,591,569,538,478,440,331,311,259,226,0
304,3,47,1R,44,7,2,20,12,12,7,174,132,124,166,201,243,311,375,433,489,546,552,530,578,588,573,553,472,451,356,311,252,220,172,0
305,3,47,1R,44,7,2,20,12,13,1,135,102,103,113,154,165,197,295,356,493,600,625,642,649,628,610,596,561,455,361,296,235,179,113,0
306,3,47,1R,44,7,2,20,12,14,2,115,91,97,158,258,391,403,461,489,485,513,539,541,588,553,531,480,473,373,320,292,239,218,194,0
307,3,47,1R,44,7,2,20,12,15,3,152,169,145,193,309,412,458,499,547,510,508,556,560,528,564,556,539,483,421,376,314,271,240,226,0
308,3,47,1R,44,7,2,20,12,16,4,182,146,130,229,318,358,443,474,477,446,472,457,509,576,530,524,488,469,390,316,264,244,228,178,0
309,3,47,1R,44,7,2,20,12,17,5,145,128,135,178,281,375,418,457,488,516,527,521,538,550,567,566,539,509,416,350,298,260,255,200,0
310,3,47,1R,44,7,2,20,12,18,6,169,164,130,174,289,373,443,475,544,564,562,580,611,647,613,588,607,585,484,465,385,356,292,229,0
311,3,47,1R,44,7,2,20,12,19,7,211,162,156,175,222,252,307,407,487,577,620,613,648,610,634,620,632,595,466,424,354,259,219,155,0
312,3,47,1R,44,7,2,20,12,20,1,133,132,106,116,146,184,222,294,404,528,494,619,663,654,640,642,595,547,446,379,293,245,182,145,0
313,3,47,1R,44,7,2,20,12,21,2,123,96,89,148,298,399,425,472,521,520,559,598,588,620,606,573,522,484,394,355,325,290,225,190,0
314,3,47,1R,44,7,2,20,12,22,3,167,131,153,193,291,373,444,470,523,543,581,601,612,583,615,590,563,521,477,365,331,283,259,241,0
315,3,47,1R,44,7,2,20,12,23,4,182,173,146,204,272,363,437,495,518,588,602,654,675,662,656,639,587,533,472,393,390,312,285,245,0
316,3,47,1R,44,7,2,20,12,24,5,178,138,132,148,202,200,265,312,367,450,495,522,551,586,526,510,439,361,299,233,203,166,121,112,0
317,3,47,1R,44,7,2,20,12,26,7,86,62,63,97,102,158,176,261,365,471,576,622,685,706,696,665,628,563,478,418,339,280,229,168,0
318,3,47,1R,44,7,2,20,12,27,1,114,95,99,98,142,178,220,273,411,496,608,686,696,746,759,738,700,625,583,481,345,278,198,175,0
319,3,47,1R,44,7,2,20,12,28,2,135,108,98,135,233,354,426,436,446,523,560,587,633,636,632,611,563,466,421,410,308,282,252,165,0
320,3,47,1R,44,7,2,20,12,29,3,167,109,126,161,239,348,396,466,521,525,592,604,611,634,626,623,567,533,432,371,321,265,220,219,0
321,3,47,1R,44,7,2,20,12,30,4,159,118,139,182,258,363,380,452,495,538,608,638,611,659,625,645,587,530,478,384,331,281,223,192,0
322,3,47,1R,44,7,2,20,12,31,5,169,117,127,163,214,265,297,363,406,484,499,550,561,600,607,498,537,461,383,325,233,193,163,123,0
323,3,47,1R,44,7,3,20,12,1,3,55,43,50,71,167,292,341,366,434,402,432,461,552,568,529,598,535,476,401,254,143,114,87,67,0
324,3,47,1R,44,7,3,20,12,2,4,50,40,42,72,183,314,378,424,425,445,490,516,506,586,533,539,520,449,338,285,195,122,85,66,0
325,3,47,1R,44,7,3,20,12,3,5,73,39,43,63,194,346,366,400,484,425,552,562,511,566,783,883,702,541,497,393,201,146,139,71,0
326,3,47,1R,44,7,3,20,12,4,6,45,44,56,62,161,288,330,406,434,501,566,550,612,718,757,739,608,616,442,262,229,201,304,145,0
327,3,47,1R,44,7,3,20,12,5,7,81,40,35,66,108,164,171,234,351,444,485,658,630,559,834,664,580,508,573,356,324,220,412,130,0
328,3,47,1R,44,7,3,20,12,6,1,54,25,24,31,44,62,84,126,231,441,687,785,826,874,794,651,755,895,612,382,246,165,75,45,0
329,3,47,1R,44,7,3,20,12,7,2,28,25,27,43,144,312,371,353,393,421,458,500,537,476,564,494,486,418,275,186,137,111,70,65,0
330,3,47,1R,44,7,3,20,12,8,3,48,27,51,80,209,366,394,389,386,459,419,464,474,485,497,573,547,477,306,200,173,138,80,63,0
331,3,47,1R,44,7,3,20,12,9,4,59,35,31,70,192,352,385,385,445,497,429,507,518,542,596,569,592,496,349,244,162,104,112,66,0
332,3,47,1R,44,7,3,20,12,10,5,45,30,33,97,192,335,386,397,456,499,538,588,589,604,709,716,660,593,392,305,203,147,114,71,0
333,3,47,1R,44,7,3,20,12,11,6,50,38,49,85,167,344,360,401,429,510,533,638,682,730,676,780,785,706,522,388,263,211,149,92,0
334,3,47,1R,44,7,3,20,12,12,7,70,47,44,69,78,123,210,254,378,513,630,651,700,656,702,698,686,548,425,276,175,160,96,82,0
335,3,47,1R,44,7,3,20,12,13,1,56,28,30,44,61,94,90,153,244,444,602,813,807,867,906,772,760,660,460,296,219,140,99,45,0
336,3,47,1R,44,7,3,20,12,14,2,25,24,34,36,143,333,401,361,435,448,461,532,544,516,506,543,504,484,295,224,174,135,89,62,0
337,3,47,1R,44,7,3,20,12,15,3,42,32,36,86,178,321,370,400,458,487,397,514,494,612,604,685,590,516,341,269,184,129,99,68,0
338,3,47,1R,44,7,3,20,12,16,4,51,36,41,67,166,295,345,373,391,395,452,541,611,847,597,548,549,472,330,227,154,125,111,59,0
339,3,47,1R,44,7,3,20,12,17,5,51,39,23,75,172,301,359,400,421,452,504,486,526,588,638,711,674,571,408,274,192,134,113,77,0
340,3,47,1R,44,7,3,20,12,18,6,63,47,65,73,162,330,346,404,474,515,647,671,756,813,791,770,823,779,644,422,347,242,191,151,0
341,3,47,1R,44,7,3,20,12,19,7,84,55,44,59,119,156,197,263,418,638,738,795,894,890,880,906,974,868,536,380,243,162,154,83,0
342,3,47,1R,44,7,3,20,12,20,1,47,28,28,44,53,96,101,190,324,457,485,1041,1078,901,903,796,780,700,461,339,249,166,103,69,0
343,3,47,1R,44,7,3,20,12,21,2,42,53,26,57,157,298,345,364,433,497,589,671,681,718,653,670,602,527,306,297,216,166,112,76,0
344,3,47,1R,44,7,3,20,12,22,3,67,35,36,80,177,312,362,393,528,577,549,693,780,783,672,811,647,592,440,334,209,191,111,100,0
345,3,47,1R,44,7,3,20,12,23,4,82,62,57,89,163,288,344,336,434,559,686,864,922,906,950,814,771,704,497,360,282,248,159,117,0
346,3,47,1R,44,7,3,20,12,24,5,73,59,45,58,79,111,132,194,261,422,511,572,616,584,528,448,435,313,205,130,135,81,29,35,0
347,3,47,1R,44,7,3,20,12,26,7,24,25,14,17,36,78,83,126,212,324,586,737,821,871,874,889,784,618,452,348,230,162,119,81,0
348,3,47,1R,44,7,3,20,12,27,1,38,36,33,34,49,79,92,137,268,421,621,868,1000,1069,1179,1134,999,791,698,444,266,233,112,54,0
349,3,47,1R,44,7,3,20,12,28,2,45,32,33,46,100,243,298,307,375,412,561,699,759,729,818,812,715,447,351,363,257,179,104,75,0
350,3,47,1R,44,7,3,20,12,29,3,61,55,46,59,157,293,285,375,399,497,578,713,737,796,792,770,664,563,410,264,208,149,105,82,0
351,3,47,1R,44,7,3,20,12,30,4,48,31,46,65,148,250,274,287,385,527,651,780,872,870,847,808,781,636,491,365,258,176,139,111,0
352,3,47,1R,44,7,3,20,12,31,5,57,52,37,68,106,179,190,258,296,441,507,558,647,699,706,596,595,439,336,231,143,104,76,42,0
353,3,47,1R,78,3,1,20,12,1,3,222,184,165,212,238,309,400,499,542,580,569,585,603,626,616,660,691,675,482,302,426,330,295,317,0
354,3,47,1R,78,3,1,20,12,2,4,224,211,176,201,255,311,399,530,523,568,589,534,585,604,585,629,656,601,503,395,429,342,311,287,0
355,3,47,1R,78,3,1,20,12,3,5,231,190,187,197,239,309,403,507,550,575,588,641,581,628,668,643,663,621,478,441,385,348,280,281,0
356,3,47,1R,78,3,1,20,12,4,6,255,182,207,208,260,316,402,485,474,579,622,645,631,685,665,683,695,675,529,425,416,386,306,261,0
357,3,47,1R,78,3,1,20,12,5,7,226,178,201,173,204,270,334,427,502,518,549,413,603,589,582,571,539,498,459,444,407,328,294,223,0
358,3,47,1R,78,3,1,20,12,6,1,186,142,145,140,170,200,269,344,435,539,512,464,541,586,618,544,522,460,469,389,351,308,228,209,0
359,3,47,1R,78,3,1,20,12,7,2,154,173,150,167,208,298,385,489,509,531,523,562,567,566,589,626,625,622,474,402,373,305,279,249,0
360,3,47,1R,78,3,1,20,12,8,3,241,168,175,200,219,296,375,516,550,549,626,571,617,629,648,654,679,584,494,451,354,326,273,309,0
361,3,47,1R,78,3,1,20,12,9,4,294,192,197,218,253,335,404,524,541,572,641,572,582,615,636,681,709,609,492,394,437,381,314,311,0
362,3,47,1R,78,3,1,20,12,10,5,241,208,220,222,261,336,439,531,566,624,639,653,633,670,640,695,702,611,507,439,407,345,294,293,0
363,3,47,1R,78,3,1,20,12,11,6,241,213,187,209,230,321,389,493,544,583,581,625,644,679,679,666,695,666,553,529,455,360,321,273,0
364,3,47,1R,78,3,1,20,12,12,7,238,194,158,175,207,234,196,431,474,546,576,542,618,659,595,584,594,534,490,488,402,398,292,245,0
365,3,47,1R,78,3,1,20,12,13,1,175,180,156,150,182,208,277,375,474,521,555,580,604,655,650,642,549,480,424,335,293,248,194,175,0
366,3,47,1R,78,3,1,20,12,14,2,151,156,134,171,219,289,380,452,495,531,580,578,614,610,631,667,664,611,479,457,382,324,294,261,0
367,3,47,1R,78,3,1,20,12,15,3,241,191,172,200,207,298,408,507,549,565,570,600,645,611,647,665,656,622,467,448,397,331,299,261,0
368,3,47,1R,78,3,1,20,12,16,4,188,184,219,241,239,298,397,516,506,502,562,628,644,616,650,670,696,593,530,507,437,367,310,287,0
369,3,47,1R,78,3,1,20,12,17,5,238,249,204,233,260,341,429,484,575,594,590,570,566,627,660,612,591,659,535,491,452,368,308,299,0
370,3,47,1R,78,3,1,20,12,18,6,227,232,197,217,260,320,411,522,584,603,593,586,624,697,803,744,708,702,581,541,500,415,355,317,0
371,3,47,1R,78,3,1,20,12,19,7,281,224,207,238,271,318,364,482,570,630,660,652,617,637,635,631,664,537,431,497,416,431,422,283,0
372,3,47,1R,78,3,1,20,12,20,1,194,197,175,152,177,234,329,435,509,604,645,644,679,691,702,652,643,552,533,502,329,261,234,322,0
373,3,47,1R,78,3,1,20,12,21,2,253,174,182,183,252,293,432,547,552,577,621,676,641,667,668,702,615,467,529,474,425,325,324,276,0
374,3,47,1R,78,3,1,20,12,22,3,254,202,183,193,210,315,386,509,526,547,618,598,611,602,586,472,561,567,608,513,429,359,308,302,0
375,3,47,1R,78,3,1,20,12,23,4,239,228,201,211,257,328,400,512,555,631,646,675,699,685,684,675,578,598,521,480,374,265,347,301,0
